REALINC,WRKSTAT,WRKSLF,WRKGOVT,OCC10,PRESTG10,PRESTG105PLUS,MARITAL,PAWRKSLF,SIBS,CHILDS,AGE,EDUC,MAEDUC,DEGREE,MADEG,SEX,RACE,RES16,REG16,MOBILE16,FAMILY16,MAWRKGRW,INCOM16,BORN,PARBORN,GRANBORN,HOMPOP,BABIES,PRETEEN,TEENS,ADULTS,EARNRS,REGION,SRCBELT,SIZE,PARTYID,PRES16,POLVIEWS,NATROAD,CAPPUN,COURTS,RELIG,FUND,ATTEND,RELITEN,POSTLIFE,PRAY,RELIG16,FUND16,BIBLE,HAPPY,WEEKSWRK,CLASS,PHONE,TVHOURS,GOD,REBORN,SAVESOUL,RELPERSN,SPRTPRSN
31590.000000000004,1,2,2,7240,34,20,5,2,3,0,44,14,8,1,0,1,1,3,7,3,1,2,2,1,1,2,2,0,0,0,1,2,8,5,93,0,0,3,2,1,1,4,3,2,4,2,6,2,2,2,1,52,3,6,2.898961068615139,3,2,2,4,2
38610,5,2,2,7320,35,27,1,2,2,1,67,16,12,3,1,1,1,1,8,3,1,2,3,1,0,2,2,0,0,0,1,0,8,5,93,6,0,6,1,1,2,1,2,1,2,2,3,1,3,3,2,0,2,6,5,2,2,2,3,3
4212,1,2,2,4700,38,39,5,2,3,1,28,12,8,1,0,2,1,4,4,3,1,1,3,1,0,0,3,1,0,0,1,1,8,5,93,2,0,5,1,2,2,4,3,0,4,1,6,4,3,2,2,52,1,6,1,3,2,2,4,2
74880,1,2,1,1820,71,94,1,1,2,1,45,20,14,3,1,2,1,3,8,1,1,1,3,1,0,0,2,0,0,0,1,2,8,5,93,4,0,4,2,1,2,1,2,2,2,1,3,1,1,2,2,28,3,3,1,6,2,2,3,2
6435,1,2,2,2200,74,94,3,2,5,0,62,16,15,3,1,1,1,5,3,3,1,1,3,1,0,0,1,0,0,0,1,1,8,2,325,6,0,6,1,2,2,1,2,7,1,1,1,1,3,1,3,12,3,4,3,6,1,1,1,1
65520.00000000001,5,2,1,2320,64,91,2,2,6,1,68,18,12,4,1,2,2,4,8,1,1,2,3,1,0,0,1,0,0,0,1,1,8,2,325,0,0,2,1,2,2,1,1,6,1,1,1,1,1,2,2,0,3,3,5,6,1,1,1,1
38610,2,2,1,2340,38,32,1,1,2,1,34,17,12,3,1,2,1,1,4,3,1,1,2,1,0,0,3,1,0,0,1,2,8,2,325,2,0,5,2,2,3,1,2,5,1,1,1,1,1,2,1,40,2,6,2.898961068615139,1,2,1,2,2
25740,1,2,1,2320,64,91,3,2,2,1,32,19,12,3,1,2,1,5,8,1,1,1,4,2,2,2,1,0,0,0,1,1,8,2,325,2,0,2,2,1,2,4,3,0,4,1,6,1,2,3,2,52,3,6,2,1,2,2,4,2
56160,1,2,2,6050,27,18,5,2,3,0,24,11,12,0,1,2,1,5,8,1,1,1,2,1,0,0,2,0,0,0,1,1,8,2,325,3,0,1,1,1,2,4,3,7,4,1,6,4,3,3,1,52,2,6,0,2,2,2,4,2
21060,3,2,1,2300,53,68,1,2,2,1,31,20,16,4,3,2,1,5,8,2,1,1,3,1,0,0,1,0,0,0,1,1,8,2,325,0,0,2,2,2,2,4,3,2,4,1,5,11,2,3,2,40,2,6,1,3,2,2,4,3
8775,2,2,2,4110,31,16,5,2,1,0,22,12,12,1,1,1,1,1,4,3,1,1,3,1,0,0,2,0,0,0,1,1,8,2,325,1,0,2,1,2,1,2,2,2,2,1,6,2,2,2,2,45,2,6,2.898961068615139,5,2,1,3,3
25740,1,2,2,3930,34,27,5,0,4,0,25,15,16,1,3,1,2,5,8,1,5,1,2,1,0,0,1,0,0,0,1,3,8,2,325,1,0,4,1,1,2,4,3,2,4,1,6,1,2,2,2,38,2,6,0,3,2,2,3,2
21060,1,2,2,5840,38,34,2,0,12,1,60,15,5,1,0,2,2,3,8,2,5,1,2,1,0,1,1,0,0,0,1,1,8,2,600,2,0,5,2,2,2,1,1,1,1,2,2,1,3,1,1,52,2,6,1,6,1,2,1,1
15210,1,2,2,5610,35,27,5,2,2,1,26,12,12,1,1,1,2,5,8,2,3,1,3,1,2,2,1,0,0,0,1,1,8,2,600,1,0,4,3,1,1,1,2,3,1,1,1,1,2,1,1,52,2,6,2.898961068615139,6,1,1,1,1
46800,2,2,1,2320,64,91,1,1,1,1,63,18,12,4,1,1,1,6,2,3,1,1,3,1,0,4,1,0,0,0,1,1,8,2,600,1,0,1,1,2,1,3,3,0,2,2,6,3,3,3,2,45,3,6,2.898961068615139,1,2,2,4,3
74880,1,2,2,600,32,22,1,1,2,1,46,17,16,3,3,1,1,2,4,3,1,1,4,1,0,0,2,0,0,0,1,2,8,2,600,4,0,5,2,1,2,1,2,1,2,1,3,1,1,2,2,52,3,3,1,5,1,1,2,2
56160,4,2,2,2710,58,77,5,0,1,0,40,18,17,3,3,1,1,4,3,3,5,1,3,1,0,0,2,0,0,0,1,2,8,2,600,0,0,1,1,1,2,4,3,0,4,1,6,1,3,3,3,51,3,4,2,3,2,2,4,3
936,2,2,2,9620,25,16,5,2,1,0,50,16,8,3,0,2,1,4,8,1,1,1,3,1,0,0,3,0,0,0,1,0,8,4,32,2,0,1,1,1,2,4,3,0,4,1,6,4,3,4,3,28,1,6,0,3,1,2,4,2
56160,1,2,1,530,42,51,3,2,8,1,58,20,12,4,1,1,1,4,1,3,1,2,3,1,3,2,2,0,0,0,1,1,8,4,32,2,0,3,1,1,1,3,3,3,2,2,5,3,3,2,1,52,3,6,1,5,2,2,3,3
46800,5,2,2,4700,38,39,1,1,1,1,71,13,13,2,1,2,1,5,8,2,1,1,2,1,0,2,2,0,0,0,1,1,8,4,32,2,0,4,1,2,3,1,2,3,2,1,1,1,2,2,2,0,3,4,3,5,2,1,4,2
56160,1,2,2,10,72,90,1,1,1,1,58,18,12,4,1,2,1,6,8,2,1,1,2,1,0,2,2,0,0,0,1,1,8,4,32,5,0,5,1,1,2,2,2,7,1,1,2,2,2,2,2,52,3,3,2,6,2,2,2,2
46800,1,2,2,120,53,65,1,2,7,1,55,16,13,3,1,1,1,1,3,3,1,2,2,1,0,0,5,1,0,1,1,3,8,4,32,7,0,4,2,1,2,2,2,0,2,2,3,2,2,2,2,52,2,3,1,5,2,2,3,3
74880,1,1,0,4850,45,55,1,2,1,1,27,17,12,3,1,1,1,6,5,3,1,1,3,1,0,2,4,1,1,0,1,1,8,5,1,4,0,4,2,1,1,4,3,3,4,2,5,4,3,3,1,52,2,4,1,3,2,2,4,2
7605,1,1,2,2740,49,59,5,2,1,0,29,16,16,3,3,2,1,4,6,3,1,1,4,1,0,0,3,0,0,0,1,1,8,5,1,2,0,2,2,2,1,4,3,0,4,2,5,1,1,3,1,48,2,3,0,2,1,2,4,2
56160,1,1,2,2910,48,56,1,1,2,1,56,16,16,3,3,1,1,5,3,3,2,1,4,1,0,0,4,0,0,1,1,4,8,5,1,1,0,2,1,2,3,4,3,0,4,0,6,1,3,3,1,46,3,3,2,3,2,2,4,2
25740,5,2,0,2310,61,85,1,1,6,1,67,20,15,4,3,2,1,1,1,3,1,2,4,1,0,0,2,0,0,0,1,1,8,5,1,1,0,2,1,2,3,4,3,0,4,2,6,1,3,3,2,0,3,3,2,2,2,2,4,4
46800,2,2,2,4420,23,11,5,1,1,0,21,13,16,1,4,1,1,1,8,1,1,2,4,1,0,0,4,0,0,0,1,4,8,5,1,1,0,2,2,1,1,4,3,1,4,2,6,4,3,3,2,6,3,3,0,1,2,2,4,3
21060,5,2,2,4760,31,18,1,2,5,0,62,16,12,3,1,2,1,4,3,1,1,1,2,1,0,4,2,0,0,0,1,2,3,4,12,0,0,4,1,2,3,2,2,7,1,1,1,2,2,1,1,0,3,3,3,6,2,1,2,1
31590.000000000004,2,2,2,3600,48,50,5,2,1,0,23,12,12,1,1,2,1,4,3,2,1,1,3,1,0,0,2,0,0,0,1,2,3,4,12,3,0,4,1,1,2,4,3,0,4,0,6,4,3,3,1,52,3,6,2.898961068615139,3,2,2,4,3
74880,1,2,2,1550,50,63,1,0,7,1,43,16,18,3,4,2,1,5,3,1,5,1,3,1,0,1,2,0,0,0,1,2,3,4,12,6,0,6,1,1,2,1,2,2,1,1,1,1,2,2,1,52,3,3,1,6,1,1,2,2
25740,1,2,2,8965,35,28,3,2,4,1,46,14,12,1,1,2,1,3,3,2,1,1,3,1,0,2,2,0,0,0,1,2,3,4,12,5,0,6,1,2,2,2,2,7,1,1,3,2,2,1,2,52,2,3,2.898961068615139,6,1,1,2,2
65520.00000000001,1,2,2,3320,59,79,1,1,2,1,34,16,12,3,1,1,1,3,3,2,1,1,2,1,0,0,3,1,0,0,1,2,3,4,12,2,0,3,2,1,2,1,2,6,1,1,1,4,3,2,1,52,3,6,1,5,1,1,2,1
74880,1,2,1,2100,69,89,1,1,3,1,40,19,18,4,4,1,1,2,3,2,1,2,3,1,2,2,2,0,0,0,1,2,3,4,12,3,0,4,1,1,2,4,3,2,4,0,6,1,2,3,2,52,3,3,1,2,2,2,4,4
21060,5,2,1,4620,35,28,2,2,5,1,56,16,12,3,1,1,1,3,3,2,1,1,3,1,0,0,1,0,0,0,1,2,3,4,12,1,0,4,1,2,1,2,2,0,2,1,4,2,2,2,2,0,3,6,4,3,2,2,3,3
31590.000000000004,1,2,1,2310,61,85,1,2,2,0,25,16,16,3,4,2,1,3,3,2,1,1,4,1,0,0,2,0,0,0,1,2,3,4,12,1,0,3,2,2,2,1,2,8,2,1,1,2,2,1,1,35,3,6,2.898961068615139,6,1,1,4,4
15210,5,2,2,5700,47,55,1,2,0,1,77,12,10,1,0,2,1,3,3,1,1,1,3,1,0,0,2,0,0,0,1,0,3,4,14,2,0,4,2,1,2,2,2,2,2,1,2,2,2,1,2,0,2,6,2.898961068615139,6,2,1,3,3
17550,5,2,2,7020,38,33,3,0,5,1,70,15,10,1,0,1,1,5,3,2,5,1,1,1,0,0,1,0,0,0,1,0,3,4,14,0,0,1,1,2,1,4,3,1,4,2,5,1,2,2,3,0,1,6,7,3,1,1,4,2
9945,1,2,2,2060,31,28,5,1,3,1,59,16,11,1,0,1,1,6,3,2,1,2,4,1,0,0,1,0,0,0,1,1,3,4,49,2,0,4,1,2,2,1,2,8,1,1,1,2,2,1,2,52,3,6,2.898961068615139,6,1,1,1,1
65520.00000000001,1,2,2,2010,54,68,1,2,7,1,61,16,12,3,1,2,1,3,3,3,1,2,3,1,0,1,2,0,0,0,1,2,3,4,49,0,0,2,1,2,1,4,3,4,4,1,1,2,2,2,2,52,3,6,2,6,2,2,2,2
25740,5,2,2,7700,50,62,1,2,3,0,68,14,8,1,0,1,1,6,3,2,1,1,3,1,0,4,2,0,0,0,1,0,3,4,49,3,0,4,3,2,3,2,2,8,1,1,1,2,2,2,2,0,2,3,2,6,1,2,1,1
15210,1,2,2,2010,54,68,5,2,3,0,32,18,16,3,3,1,1,5,3,2,1,1,4,1,0,0,1,0,0,0,1,1,3,4,49,0,0,2,1,1,3,2,2,3,2,1,2,2,2,2,2,50,2,3,2,5,2,2,3,3
7605,2,2,2,4020,33,24,5,2,2,1,27,12,14,1,1,2,2,5,3,1,1,1,4,1,0,0,2,0,0,0,1,1,3,4,49,0,0,2,2,1,3,1,1,2,2,1,1,1,1,1,2,52,2,6,2,6,1,1,2,1
9945,4,2,2,9130,35,29,1,2,1,1,47,12,12,1,1,1,2,3,3,2,3,1,3,1,0,0,2,0,0,0,1,1,3,4,49,1,0,1,3,1,2,1,2,2,3,1,3,1,1,1,3,0,1,3,2.898961068615139,5,1,1,2,3
21060,1,2,2,7900,51,62,5,2,2,0,54,12,12,1,1,1,1,4,3,1,1,1,3,1,0,4,1,0,0,0,1,1,3,4,49,0,0,4,2,1,2,2,2,3,2,0,1,2,2,4,2,52,3,6,2,5,2,2,3,3
38610,1,2,2,7750,35,26,1,2,1,1,55,13,12,1,1,2,1,4,3,2,1,1,4,1,0,0,3,0,0,0,1,3,3,4,19,3,0,4,3,1,2,2,2,1,2,2,5,2,2,2,2,52,2,6,2.898961068615139,3,2,2,4,4
15210,1,2,2,230,59,80,3,2,4,1,61,14,12,1,1,2,2,6,3,1,1,1,3,1,0,0,1,0,0,0,1,1,3,4,19,0,0,4,1,2,2,1,2,8,1,1,1,1,1,1,2,47,2,6,3,6,1,1,2,2
17550,1,2,2,1460,70,94,5,2,1,0,26,13,12,1,1,1,1,3,3,2,1,1,3,1,0,0,2,0,0,0,1,1,3,4,19,0,0,2,1,1,3,4,3,2,4,0,6,4,3,2,2,52,2,6,2.898961068615139,5,2,2,4,3
56160,1,2,2,5600,40,39,1,0,3,0,60,12,13,1,1,2,1,5,3,2,5,2,2,1,0,0,2,0,0,0,1,2,3,4,19,6,0,6,2,1,2,1,3,7,2,1,1,1,3,1,1,52,3,6,2,6,1,1,2,2
9945,1,2,2,420,52,71,5,1,7,0,25,16,12,3,1,1,1,3,3,2,1,1,4,1,0,0,2,0,0,0,1,1,3,4,19,6,0,6,2,2,2,1,2,4,2,1,2,1,2,2,2,51,3,6,1,6,2,1,2,2
8775,8,2,1,3850,60,78,1,0,2,1,57,12,12,1,1,1,2,6,3,3,5,1,2,1,0,0,1,0,0,0,1,1,4,2,319,0,0,4,1,1,2,1,1,7,1,2,1,1,1,1,3,0,1,3,2.898961068615139,6,1,1,1,1
15210,1,2,2,4000,50,58,4,2,9,1,53,11,12,0,1,1,2,6,4,1,1,1,3,1,0,0,1,0,0,0,1,1,4,2,319,0,0,3,3,2,1,4,3,0,4,1,1,4,3,2,2,52,4,6,4,5,2,2,4,2
31590.000000000004,1,2,2,6260,28,23,5,2,2,1,29,14,20,2,4,1,2,6,4,1,1,1,3,1,0,0,3,0,0,0,1,2,4,2,319,3,0,4,3,2,1,4,3,7,4,0,2,1,1,3,2,52,2,6,3,6,1,2,4,1
12870,1,2,2,4350,33,28,5,0,2,1,35,16,14,2,2,2,1,5,4,1,5,1,3,1,0,0,2,0,0,1,1,1,4,4,17,3,0,4,2,1,2,1,2,3,3,2,3,4,3,2,2,52,2,6,1,4,2,2,3,3
31590.000000000004,1,2,1,5550,45,51,5,0,2,0,22,13,14,1,1,1,1,5,4,1,5,1,2,1,0,2,2,0,0,0,1,2,4,4,17,2,0,4,2,1,2,4,3,0,4,1,6,1,2,2,2,45,3,6,2,3,2,2,4,3
25740,1,2,2,5100,24,9,1,2,6,1,38,11,12,0,1,2,1,4,4,1,1,1,3,1,0,1,5,1,1,1,1,2,4,4,19,1,0,5,1,2,1,2,2,0,2,2,5,4,3,3,2,52,2,3,2.898961068615139,4,2,2,3,3
31590.000000000004,1,2,2,4700,38,39,5,2,4,1,39,12,10,1,1,2,1,5,4,2,2,2,4,1,0,0,3,0,0,0,1,2,4,4,19,3,0,3,3,1,1,1,1,4,2,0,4,1,1,2,2,52,3,6,2,5,2,1,2,2
15210,3,2,2,7740,34,29,5,2,0,0,38,11,13,0,1,1,1,3,4,2,1,1,3,1,0,0,4,0,1,1,1,2,4,4,19,3,0,4,1,1,2,1,1,3,1,1,1,1,1,2,1,17,1,6,4,5,1,2,2,1
38610,1,2,2,4200,37,29,1,2,2,1,43,14,12,2,1,2,2,3,4,1,1,1,3,1,0,0,5,0,0,0,1,3,4,4,19,1,0,2,3,2,1,1,1,3,1,1,2,1,1,1,2,52,2,6,2.898961068615139,3,1,1,3,3
25740,1,2,2,7330,38,37,3,1,2,1,53,12,8,1,0,2,1,1,4,2,1,2,2,1,0,0,2,0,0,0,1,1,4,4,19,4,0,5,1,1,2,1,1,7,2,1,1,1,1,1,2,52,2,3,2,6,1,1,2,2
25740,1,2,2,8140,38,35,5,0,1,0,39,12,11,1,1,1,1,1,4,2,5,1,1,1,0,0,3,0,0,0,1,1,4,4,19,7,0,5,1,1,1,4,3,0,4,2,6,1,1,3,3,52,2,6,2.898961068615139,2,2,2,4,2
21060,5,2,2,140,50,62,5,1,2,0,69,19,12,4,1,2,1,2,4,1,1,2,2,1,0,0,1,0,0,0,1,0,4,5,3,0,0,2,1,1,2,2,2,1,2,1,2,2,2,2,1,0,2,3,4,5,2,2,3,2
31590.000000000004,1,2,2,4050,21,11,3,0,3,1,56,12,14,1,2,2,1,3,4,1,5,1,2,2,8,4,3,0,0,0,1,2,4,5,3,3,0,4,1,1,3,2,2,5,2,1,1,2,2,2,1,36,2,6,2.898961068615139,6,1,1,4,1
17550,5,2,2,2200,74,94,1,2,1,1,77,20,13,4,1,1,1,6,4,1,1,1,2,1,1,2,2,0,0,0,1,0,4,5,3,4,0,6,1,1,2,1,1,2,2,1,3,4,3,2,1,0,3,3,3,5,2,2,3,3
56160,5,2,2,7210,42,43,1,2,1,1,61,12,12,1,1,1,1,5,4,2,1,2,4,1,0,0,2,0,0,0,1,1,4,5,3,6,0,7,1,1,2,1,3,1,1,1,3,1,3,2,1,0,3,3,4,6,2,2,1,1
46800,1,2,2,150,52,76,1,2,7,1,39,13,12,1,1,2,1,4,2,3,1,1,4,1,0,4,3,0,0,0,1,3,4,5,3,6,0,6,1,1,2,2,2,4,1,1,2,2,2,1,1,52,3,6,2.898961068615139,6,2,1,2,2
31590.000000000004,1,2,2,9130,35,29,1,1,5,1,65,12,12,1,1,1,1,2,4,1,1,2,3,1,0,0,5,1,0,0,1,4,4,5,3,4,0,5,1,1,2,2,2,7,2,1,2,2,2,2,2,52,3,3,2,6,2,1,2,2
5265,7,2,2,9130,35,29,3,2,3,1,59,13,12,1,1,1,2,5,2,3,1,1,3,1,1,4,1,0,0,0,1,0,5,4,75,4,0,6,1,1,2,1,3,3,1,1,2,1,3,2,2,0,2,6,7,3,2,2,3,3
31590.000000000004,5,2,1,9040,66,91,1,2,3,0,63,16,12,3,1,2,1,3,3,3,1,1,3,1,0,0,2,0,0,0,1,0,5,4,75,3,0,4,1,1,2,1,3,1,2,1,2,1,3,2,1,0,3,3,2.898961068615139,6,2,2,2,1
8775,8,2,2,6360,32,20,3,2,4,1,50,15,9,2,0,1,1,3,2,3,1,2,3,1,0,2,5,0,1,1,1,0,5,4,75,5,0,4,2,2,2,1,3,3,1,1,2,2,2,2,2,0,1,6,3,6,1,2,4,1
131676.6906,2,2,2,5000,46,54,1,2,3,1,52,18,12,4,1,2,1,3,5,3,1,2,3,1,0,0,3,0,0,0,1,3,5,4,75,6,0,6,1,1,2,1,1,5,2,1,2,1,1,1,2,52,3,6,2.898961068615139,6,1,1,1,3
56160,5,1,2,4850,45,55,1,0,3,1,75,13,16,1,3,1,1,6,2,3,5,1,2,1,0,3,2,0,0,0,1,1,5,4,75,2,0,4,2,1,3,4,3,0,4,2,6,4,3,3,2,0,3,3,2.898961068615139,3,2,2,4,4
131676.6906,1,2,2,5240,31,20,3,0,0,1,40,16,12,3,1,2,1,4,5,2,0,1,1,2,8,4,1,0,0,0,1,1,5,4,16,5,0,4,1,1,2,3,3,2,1,2,5,3,3,2,2,52,3,6,2.898961068615139,4,2,2,3,3
131676.6906,3,2,1,110,60,83,1,2,1,1,42,18,18,4,4,1,1,5,5,1,1,1,4,1,0,1,2,0,0,0,1,2,5,4,16,5,0,6,1,1,2,1,1,7,3,1,1,1,1,2,2,52,3,3,2.898961068615139,6,1,1,1,1
3510,5,2,2,4965,31,26,2,2,2,1,83,15,9,1,0,2,1,5,0,3,1,2,3,2,8,4,1,0,0,0,1,0,5,4,16,2,0,4,2,1,3,1,3,5,1,1,2,1,3,2,2,0,3,3,5,6,2,2,1,1
131676.6906,2,2,2,850,63,84,1,1,4,1,76,14,12,2,1,1,1,5,1,3,1,2,1,1,0,4,2,0,0,0,1,2,5,4,16,0,0,3,1,1,3,3,3,3,1,2,6,3,3,3,1,48,4,6,1,5,2,2,3,3
131676.6906,6,2,1,2200,74,94,5,1,2,0,23,17,16,3,3,1,1,5,5,1,1,2,4,1,0,0,3,0,0,0,1,2,5,4,16,4,0,3,2,2,1,4,3,0,4,0,6,1,2,3,2,28,3,6,1,3,2,2,3,2
31590.000000000004,6,2,2,4720,28,16,5,0,11,0,19,12,12,1,1,1,2,4,5,1,5,1,3,2,8,4,4,0,0,0,1,3,5,4,60,2,0,2,3,1,3,2,2,7,1,1,1,2,2,1,1,36,2,6,4,6,1,1,2,2
25740,2,2,2,5400,38,29,1,2,8,1,51,11,6,1,0,2,2,5,0,3,1,1,1,2,8,4,4,0,0,1,1,2,5,4,60,3,0,4,2,1,2,1,2,8,1,1,1,1,1,1,2,4,3,3,2.898961068615139,6,1,1,1,1
56160,1,2,2,1020,60,78,5,0,9,0,31,14,14,1,2,1,2,6,5,2,5,1,3,1,2,3,2,0,0,0,1,1,5,4,41,7,0,5,2,1,3,4,3,0,4,0,6,1,1,3,1,51,3,6,2.898961068615139,2,1,1,4,1
46800,1,1,2,2630,46,56,3,1,5,1,43,13,13,1,2,1,1,5,5,2,1,1,5,1,1,2,2,0,0,0,1,1,5,4,41,1,0,4,2,1,1,4,3,0,4,2,6,1,1,3,2,50,2,6,3,3,1,1,4,4
15210,5,2,2,1550,50,63,1,2,3,0,89,14,14,2,1,1,2,6,2,3,0,1,2,1,8,4,2,0,0,0,1,0,5,4,41,2,0,3,1,1,1,2,2,7,2,2,1,1,3,2,3,0,2,3,5,6,1,2,1,3
5265,2,2,2,4720,28,16,1,0,1,0,19,12,13,1,1,2,3,4,5,1,0,1,2,1,1,1,3,0,0,0,1,2,5,4,41,1,0,4,3,2,2,1,2,3,3,1,2,1,2,1,1,52,3,6,0,6,2,1,2,3
31590.000000000004,1,1,2,8140,38,35,1,2,4,0,58,12,12,1,1,1,1,5,6,3,1,1,3,1,0,0,2,0,0,0,1,1,5,4,41,5,0,4,1,1,2,1,1,1,2,2,3,2,2,1,2,52,2,3,4,6,1,1,2,3
31590.000000000004,1,2,2,1107,48,62,1,0,3,1,38,16,18,2,4,1,3,4,2,3,5,1,3,1,8,4,2,0,0,0,1,2,5,4,41,7,0,4,2,2,1,1,1,7,1,1,2,1,1,2,1,30,2,6,2.898961068615139,6,1,1,2,2
38610,1,2,1,2310,61,85,1,2,3,1,47,16,14,3,1,2,1,5,5,2,1,1,2,1,0,2,2,0,0,0,1,2,5,4,41,6,0,7,2,2,2,1,1,8,2,1,2,1,1,1,2,40,3,3,0,6,1,1,1,1
9945,1,1,0,4230,25,14,1,0,2,1,48,11,12,1,1,2,1,4,2,3,5,1,3,1,0,2,4,0,0,1,1,2,5,4,48,5,0,6,3,1,2,4,3,5,4,2,2,2,2,1,2,52,3,6,2.898961068615139,6,1,1,2,2
25740,3,2,2,8100,36,27,5,2,4,0,26,14,11,2,0,1,1,3,5,2,2,1,4,1,0,0,1,0,0,0,1,1,5,4,48,3,0,4,1,1,3,4,3,0,4,1,6,1,1,4,2,52,2,6,0,3,2,2,4,2
936,2,2,2,4600,35,28,5,1,4,1,23,9,2,0,0,2,1,1,0,3,1,2,1,2,8,4,3,0,0,0,1,1,5,4,48,3,0,7,2,1,2,1,1,6,1,1,2,1,1,1,1,0,2,6,2.898961068615139,6,1,1,1,1
17550,2,2,2,4220,24,15,4,0,9,1,30,10,14,0,1,2,1,1,5,3,7,1,2,1,0,1,3,1,0,0,1,1,5,4,48,2,0,4,1,1,2,11,2,7,1,1,2,1,1,1,1,0,2,3,2,6,1,1,1,2
31590.000000000004,1,2,2,9600,35,28,5,0,12,1,35,12,12,1,1,1,2,4,5,2,5,1,1,1,0,0,4,1,1,0,1,2,5,4,48,2,0,6,3,2,2,1,1,1,2,2,2,1,1,2,2,52,1,6,4,6,2,1,4,2
25740,1,2,1,2540,48,50,3,1,7,1,49,17,6,4,0,2,1,2,0,3,3,1,3,2,8,4,1,0,0,0,1,2,5,2,336,2,0,2,2,1,2,2,2,2,2,2,3,2,2,3,2,50,2,6,2.898961068615139,3,2,2,3,1
11115,5,2,1,5550,45,51,1,2,6,1,73,12,6,1,0,1,1,6,2,3,1,1,1,2,8,4,2,0,0,0,1,0,5,2,336,4,0,6,1,1,2,1,2,5,2,1,6,1,1,2,1,0,1,3,2,6,1,1,2,2
25740,1,2,2,5700,47,55,3,0,0,1,52,12,12,1,1,2,1,4,5,1,5,1,3,1,0,0,4,0,0,1,1,2,5,2,336,1,0,3,2,1,2,1,3,4,2,1,3,1,3,2,2,52,2,6,2,5,2,2,3,2
25740,1,2,1,3540,53,66,5,2,2,0,26,16,14,3,2,2,1,3,5,2,1,1,3,1,0,1,2,0,0,0,1,2,5,2,336,4,0,4,2,1,2,1,3,3,2,1,4,2,2,2,2,52,2,6,3,6,1,1,2,3
31590.000000000004,1,2,1,1740,65,88,4,2,1,1,54,14,18,2,4,2,1,3,5,2,1,1,3,1,0,2,2,0,0,0,1,2,5,4,44,5,0,6,3,1,2,1,1,2,2,1,3,2,2,1,2,52,2,6,2,5,1,1,2,1
38610,1,2,2,9130,35,29,1,2,2,1,48,12,12,1,1,1,2,3,0,3,3,1,4,2,8,4,4,0,0,1,1,2,5,4,44,3,0,4,1,2,1,4,3,1,4,2,5,1,2,3,1,52,2,6,2.898961068615139,2,2,2,4,4
46800,1,2,2,2200,74,94,1,2,2,1,32,20,16,4,3,1,1,3,3,3,1,1,4,1,0,0,4,1,0,0,1,2,5,4,44,0,0,1,1,2,1,4,3,4,4,0,6,2,2,3,1,30,3,6,1,3,2,2,4,1
38610,1,1,2,2900,43,49,1,2,1,1,36,16,12,3,1,1,1,5,2,3,1,1,3,1,0,2,7,1,1,1,1,2,5,4,44,4,0,5,1,2,3,2,2,2,2,1,6,2,2,2,1,52,3,6,1,3,2,2,3,4
131676.6906,1,2,2,2100,69,89,1,0,3,1,37,19,18,4,4,2,1,5,3,3,5,1,2,1,0,0,4,1,0,0,1,2,5,2,245,1,0,3,1,1,3,4,3,0,4,1,3,1,2,3,2,52,3,6,2.898961068615139,3,2,2,4,2
38610,1,2,2,4510,36,27,5,0,3,0,21,13,11,1,1,2,1,3,2,3,5,1,2,1,0,0,5,0,0,1,1,3,5,2,245,0,0,2,2,1,2,4,3,2,4,2,6,2,2,3,2,52,2,3,2,3,2,2,4,3
25740,1,1,2,4220,24,15,1,2,3,1,34,11,12,1,1,1,1,3,9,2,3,1,3,1,0,0,4,0,1,1,1,1,9,5,65,2,0,3,2,2,1,4,3,0,4,1,6,1,3,3,2,28,3,6,3,2,1,2,4,4
21060,5,2,1,5620,25,12,5,2,1,0,65,14,12,1,1,1,3,3,9,1,1,1,2,1,0,0,1,0,0,0,1,0,9,5,65,2,0,4,1,1,2,4,3,0,4,1,2,2,2,2,2,0,3,3,2.898961068615139,5,2,2,3,3
31590.000000000004,5,2,2,4720,28,16,1,1,1,1,68,12,12,1,1,2,3,3,9,2,1,1,4,1,0,4,2,0,0,0,1,0,9,5,65,6,0,6,1,1,2,1,2,7,1,1,1,1,2,1,2,0,3,3,3,6,1,1,2,2
131676.6906,5,2,1,2430,55,73,1,2,3,1,67,13,12,1,1,2,1,3,9,2,1,1,2,1,0,0,2,0,0,0,1,1,9,5,65,0,0,3,2,2,2,1,3,1,2,1,2,1,2,2,2,0,3,6,8,6,2,1,1,1
936,4,2,1,2310,61,85,5,1,0,0,49,18,16,4,3,2,3,2,9,1,8,2,3,1,0,0,1,0,0,0,1,1,9,5,65,4,0,4,2,2,3,2,2,6,1,1,2,2,2,2,2,2,3,6,2.898961068615139,6,2,2,2,2
9945,1,2,2,4110,31,16,5,0,8,0,21,15,12,1,1,2,1,6,9,2,5,1,2,1,0,4,2,0,0,0,1,1,9,4,83,5,0,5,1,1,2,4,3,1,4,2,6,1,1,3,2,52,2,6,1,2,2,1,4,3
17550,5,2,2,8310,31,18,1,2,1,0,69,12,12,1,1,1,1,3,9,3,1,1,2,1,0,0,2,0,0,0,1,0,9,4,83,0,0,4,1,1,2,1,1,2,2,1,2,1,1,2,2,0,2,3,2.898961068615139,6,1,1,2,2
